synergy_id,reason,details
56303c8e1e31501db448f9ea,No matching game found in database,"{'Season': '2015-2016', 'Game ID': '56303c8e1e31501db448f9ea', 'UTC Date': '2015-10-09T03:00:00Z', 'Game Name': 'Guelph@Regina', 'Home Team': 'Regina (Canada) Cougars', 'Away Team': 'Guelph Gryphons'}"
56273fa21e31501db448ee16,No matching game found in database,"{'Season': '2015-2016', 'Game ID': '56273fa21e31501db448ee16', 'UTC Date': '2015-10-08T22:00:00Z', 'Game Name': 'Alberta@Calgary', 'Home Team': 'Calgary Dinos', 'Away Team': 'Alberta Pandas'}"
561d491e1e31501db448e413,No matching game found in database,"{'Season': '2015-2016', 'Game ID': '561d491e1e31501db448e413', 'UTC Date': '2015-10-04T15:00:00Z', 'Game Name': 'York@QuebecMontreal', 'Home Team': 'University Quebec - Montreal', 'Away Team': 'York (ONT) Lions'}"
562ed8ef1e31501db448f41e,Team name not found in lookup,"{'Season': '2015-2016', 'Game ID': '562ed8ef1e31501db448f41e', 'UTC Date': '2015-10-03T22:00:00Z', 'Game Name': 'Trine@Laurier', 'Home Team': 'Wilfrid Laurier', 'Away Team': 'Trine University Thunder'}"
59eba4ec44b2b8aa7e7d9ec5,No matching game found in database,"{'Season': '2015-2016', 'Game ID': '59eba4ec44b2b8aa7e7d9ec5', 'UTC Date': '2015-10-03T22:00:00Z', 'Game Name': 'ManitobaBisons@BrandonUni', 'Home Team': 'Brandon University Bobcats', 'Away Team': 'Manitoba Bisons'}"
59eba4ec44b2b8aa7e7d9eac,No matching game found in database,"{'Season': '2015-2016', 'Game ID': '59eba4ec44b2b8aa7e7d9eac', 'UTC Date': '2015-10-03T16:00:00Z', 'Game Name': 'ManitobaBisons@Regina', 'Home Team': 'Regina (Canada) Cougars', 'Away Team': 'Manitoba Bisons'}"
56183bb01e31501db448e074,No matching game found in database,"{'Season': '2015-2016', 'Game ID': '56183bb01e31501db448e074', 'UTC Date': '2015-10-02T23:00:00Z', 'Game Name': 'MemorialCan@Brock', 'Home Team': 'Brock Badgers', 'Away Team': 'Memorial Sea-Hawks'}"
58c2ae6c35268c61b069df90,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '58c2ae6c35268c61b069df90', 'UTC Date': '2017-03-12T14:00:00Z', 'Game Name': 'CarletonUni@QueensOntario', 'Home Team': 'Queens (ON) University Golden Gaels', 'Away Team': 'Carleton University Ravens'}"
58c51f0635268c61b0a7e02f,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '58c51f0635268c61b0a7e02f', 'UTC Date': '2017-03-12T00:00:00Z', 'Game Name': 'CIS -  Regina@Saskatchewan', 'Home Team': 'Saskatchewan Huskies', 'Away Team': 'Regina (Canada) Cougars'}"
58c3d10c35268c61b003db03,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '58c3d10c35268c61b003db03', 'UTC Date': '2017-03-11T01:00:00Z', 'Game Name': 'Regina@CIS - Victoria', 'Home Team': 'Victoria Vikes', 'Away Team': 'Regina (Canada) Cougars'}"
58c0fe0035268c61b078dd22,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '58c0fe0035268c61b078dd22', 'UTC Date': '2017-03-09T08:27:00Z', 'Game Name': 'CIS - CarletonUni@Victoria', 'Home Team': 'Victoria Vikes', 'Away Team': 'Carleton University Ravens'}"
58adfd8c35268c61b0da8626,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '58adfd8c35268c61b0da8626', 'UTC Date': '2017-03-04T08:27:00Z', 'Game Name': 'Ontario - CarletonUni@QueensOntario', 'Home Team': 'Queens (ON) University Golden Gaels', 'Away Team': 'Carleton University Ravens'}"
58b9dfbb35268c61b0bb3380,Team name not found in lookup,"{'Season': '2016-2017', 'Game ID': '58b9dfbb35268c61b0bb3380', 'UTC Date': '2017-03-04T08:27:00Z', 'Game Name': ""AUS - Acadia@SaintMary's(CAN)"", 'Home Team': ""Saint Mary's (CAN) Huskies  "", 'Away Team': 'Acadia Axewomen'}"
58b9dfbb35268c61b0bb3383,Team name not found in lookup,"{'Season': '2016-2017', 'Game ID': '58b9dfbb35268c61b0bb3383', 'UTC Date': '2017-03-04T08:27:00Z', 'Game Name': 'AUS - CapeBreton@NewBrunswick', 'Home Team': 'New Brunswick Varsity Reds', 'Away Team': 'Cape Breton Capers'}"
58adfd8c35268c61b0da861d,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '58adfd8c35268c61b0da861d', 'UTC Date': '2017-03-03T08:27:00Z', 'Game Name': 'Ontario - Windsor@QueensOntario', 'Home Team': 'Queens (ON) University Golden Gaels', 'Away Team': 'Windsor Lancers'}"
57d76ed85762021398cd4a60,Team name not found in lookup,"{'Season': '2016-2017', 'Game ID': '57d76ed85762021398cd4a60', 'UTC Date': '2017-02-25T23:00:00Z', 'Game Name': ""SaintMary's(CAN)@CapeBreton"", 'Home Team': 'Cape Breton Capers', 'Away Team': ""Saint Mary's (CAN) Huskies  ""}"
58adfd8c35268c61b0da85fb,Team name not found in lookup,"{'Season': '2016-2017', 'Game ID': '58adfd8c35268c61b0da85fb', 'UTC Date': '2017-02-25T20:00:00Z', 'Game Name': 'Ontario - RyersonUni@Windsor', 'Home Team': 'Windsor Lancers', 'Away Team': 'Ryerson University Rams'}"
58adfd8c35268c61b0da8603,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '58adfd8c35268c61b0da8603', 'UTC Date': '2017-02-25T20:00:00Z', 'Game Name': 'Ontario - Lakehead@QueensOntario', 'Home Team': 'Queens (ON) University Golden Gaels', 'Away Team': 'Lakehead University Thunderwolves'}"
58b0f03b35268c61b0a6d514,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '58b0f03b35268c61b0a6d514', 'UTC Date': '2017-02-25T19:00:00Z', 'Game Name': 'CandaWest - FraserValley@Saskatchewan', 'Home Team': 'Saskatchewan Huskies', 'Away Team': 'Fraser Valley Cascades'}"
58b0f03b35268c61b0a6d511,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '58b0f03b35268c61b0a6d511', 'UTC Date': '2017-02-25T18:30:00Z', 'Game Name': 'CandaWest - Victoria@Winnipeg', 'Home Team': 'Winnipeg Wesmen', 'Away Team': 'Victoria Vikes'}"
57d76ed85762021398cd4a5e,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d76ed85762021398cd4a5e', 'UTC Date': '2017-02-25T18:00:00Z', 'Game Name': 'MemorialCan@Acadia', 'Home Team': 'Acadia Axewomen', 'Away Team': 'Memorial Sea-Hawks'}"
57d76ed85762021398cd4a5a,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d76ed85762021398cd4a5a', 'UTC Date': '2017-02-24T23:00:00Z', 'Game Name': 'MemorialCan@Acadia', 'Home Team': 'Acadia Axewomen', 'Away Team': 'Memorial Sea-Hawks'}"
57d76ed85762021398cd4a5b,Team name not found in lookup,"{'Season': '2016-2017', 'Game ID': '57d76ed85762021398cd4a5b', 'UTC Date': '2017-02-24T23:00:00Z', 'Game Name': ""SaintMary's(CAN)@CapeBreton"", 'Home Team': 'Cape Breton Capers', 'Away Team': ""Saint Mary's (CAN) Huskies  ""}"
57d76ed85762021398cd4a5c,Team name not found in lookup,"{'Season': '2016-2017', 'Game ID': '57d76ed85762021398cd4a5c', 'UTC Date': '2017-02-24T23:00:00Z', 'Game Name': 'NewBrunswick@StFrancisXavier', 'Home Team': 'St. Francis Xavier X-Men', 'Away Team': 'New Brunswick Varsity Reds'}"
58adf7b035268c61b0d7f7e0,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '58adf7b035268c61b0d7f7e0', 'UTC Date': '2017-02-24T22:00:00Z', 'Game Name': 'CanadaWest - FraserValley@Saskatchewan', 'Home Team': 'Saskatchewan Huskies', 'Away Team': 'Fraser Valley Cascades'}"
58adf7b035268c61b0d7f7e3,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '58adf7b035268c61b0d7f7e3', 'UTC Date': '2017-02-24T22:00:00Z', 'Game Name': 'CanadaWest - Victoria@Winnipeg', 'Home Team': 'Winnipeg Wesmen', 'Away Team': 'Victoria Vikes'}"
58adf7b035268c61b0d7f7d0,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '58adf7b035268c61b0d7f7d0', 'UTC Date': '2017-02-23T22:00:00Z', 'Game Name': 'CanadaWest - FraserValley@Saskatchewan', 'Home Team': 'Saskatchewan Huskies', 'Away Team': 'Fraser Valley Cascades'}"
58adf7b035268c61b0d7f7d5,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '58adf7b035268c61b0d7f7d5', 'UTC Date': '2017-02-23T22:00:00Z', 'Game Name': 'CanadaWest - Victoria@Winnipeg', 'Home Team': 'Winnipeg Wesmen', 'Away Team': 'Victoria Vikes'}"
58adfd8c35268c61b0da85ef,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '58adfd8c35268c61b0da85ef', 'UTC Date': '2017-02-22T20:00:00Z', 'Game Name': 'Ontario - Lakehead@Brock', 'Home Team': 'Brock Badgers', 'Away Team': 'Lakehead University Thunderwolves'}"
58adfd8c35268c61b0da85f4,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '58adfd8c35268c61b0da85f4', 'UTC Date': '2017-02-22T20:00:00Z', 'Game Name': 'Ontario - WesternOntario@UniOttawa', 'Home Team': 'Ottawa Gee-Gees', 'Away Team': 'Western Ontario Mustangs'}"
58ae324735268c61b0f22726,Team name not found in lookup,"{'Season': '2016-2017', 'Game ID': '58ae324735268c61b0f22726', 'UTC Date': '2017-02-22T20:00:00Z', 'Game Name': 'Ontario - York(ONT)@RyersonUni', 'Home Team': 'Ryerson University Rams', 'Away Team': 'York (ONT) Lions'}"
58aa760635268c61b0a4405d,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '58aa760635268c61b0a4405d', 'UTC Date': '2017-02-19T18:00:00Z', 'Game Name': 'CanadaWest - Calgary@FraserValley', 'Home Team': 'Fraser Valley Cascades', 'Away Team': 'Calgary Dinos'}"
57d76ed85762021398cd4a58,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d76ed85762021398cd4a58', 'UTC Date': '2017-02-18T23:00:00Z', 'Game Name': 'Acadia@Dalhousie', 'Home Team': 'Dalhousie Tigers', 'Away Team': 'Acadia Axewomen'}"
57d8c5075762021398cd599b,Team name not found in lookup,"{'Season': '2016-2017', 'Game ID': '57d8c5075762021398cd599b', 'UTC Date': '2017-02-18T23:00:00Z', 'Game Name': 'RyersonUni@UniOttawa', 'Home Team': 'Ottawa Gee-Gees', 'Away Team': 'Ryerson University Rams'}"
57d8c5f15762021398cd599c,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d8c5f15762021398cd599c', 'UTC Date': '2017-02-18T23:00:00Z', 'Game Name': 'Waterloo@Guelph', 'Home Team': 'Guelph Gryphons', 'Away Team': 'Waterloo Warriors'}"
57d8c5f15762021398cd599d,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d8c5f15762021398cd599d', 'UTC Date': '2017-02-18T23:00:00Z', 'Game Name': 'TorontoVarBlues@CarletonUni', 'Home Team': 'Carleton University Ravens', 'Away Team': 'Toronto Varsity Blues'}"
57d8c5f15762021398cd599e,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d8c5f15762021398cd599e', 'UTC Date': '2017-02-18T23:00:00Z', 'Game Name': 'Nipissing@Algoma', 'Home Team': 'Algoma Thunderbirds', 'Away Team': 'Nipissing Lakers'}"
58a676fb35268c61b03be47f,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '58a676fb35268c61b03be47f', 'UTC Date': '2017-02-18T22:00:00Z', 'Game Name': 'CanadaWest - Calgary@FraserValley', 'Home Team': 'Fraser Valley Cascades', 'Away Team': 'Calgary Dinos'}"
57d8c5075762021398cd5999,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d8c5075762021398cd5999', 'UTC Date': '2017-02-18T18:00:00Z', 'Game Name': 'Brock@Windsor', 'Home Team': 'Windsor Lancers', 'Away Team': 'Brock Badgers'}"
57d76cf75762021398cd4a55,Team name not found in lookup,"{'Season': '2016-2017', 'Game ID': '57d76cf75762021398cd4a55', 'UTC Date': '2017-02-17T23:00:00Z', 'Game Name': 'StFrancisXavier@Acadia', 'Home Team': 'Acadia Axewomen', 'Away Team': 'St. Francis Xavier X-Men'}"
57d76ed85762021398cd4a57,Team name not found in lookup,"{'Season': '2016-2017', 'Game ID': '57d76ed85762021398cd4a57', 'UTC Date': '2017-02-17T23:00:00Z', 'Game Name': 'CapeBreton@NewBrunswick', 'Home Team': 'New Brunswick Varsity Reds', 'Away Team': 'Cape Breton Capers'}"
57d8c5075762021398cd5993,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d8c5075762021398cd5993', 'UTC Date': '2017-02-17T23:00:00Z', 'Game Name': 'Waterloo@Lakehead', 'Home Team': 'Lakehead University Thunderwolves', 'Away Team': 'Waterloo Warriors'}"
57d8c5075762021398cd5994,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d8c5075762021398cd5994', 'UTC Date': '2017-02-17T23:00:00Z', 'Game Name': 'TorontoVarBlues@UniOttawa', 'Home Team': 'Ottawa Gee-Gees', 'Away Team': 'Toronto Varsity Blues'}"
57d8c5075762021398cd5995,Team name not found in lookup,"{'Season': '2016-2017', 'Game ID': '57d8c5075762021398cd5995', 'UTC Date': '2017-02-17T23:00:00Z', 'Game Name': 'RyersonUni@CarletonUni', 'Home Team': 'Carleton University Ravens', 'Away Team': 'Ryerson University Rams'}"
57d8c5075762021398cd5996,Team name not found in lookup,"{'Season': '2016-2017', 'Game ID': '57d8c5075762021398cd5996', 'UTC Date': '2017-02-17T23:00:00Z', 'Game Name': 'Laurentian@Algoma', 'Home Team': 'Algoma Thunderbirds', 'Away Team': 'Laurentian Voyageurs '}"
57d8c5075762021398cd5997,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d8c5075762021398cd5997', 'UTC Date': '2017-02-17T23:00:00Z', 'Game Name': 'York(ONT)@QueensOntario', 'Home Team': 'Queens (ON) University Golden Gaels', 'Away Team': 'York (ONT) Lions'}"
58a7d43335268c61b0f371b7,Team name not found in lookup,"{'Season': '2016-2017', 'Game ID': '58a7d43335268c61b0f371b7', 'UTC Date': '2017-02-17T23:00:00Z', 'Game Name': ""SaintMary's(CAN)@Dalhousie"", 'Home Team': 'Dalhousie Tigers', 'Away Team': ""Saint Mary's (CAN) Huskies  ""}"
58a676fb35268c61b03be474,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '58a676fb35268c61b03be474', 'UTC Date': '2017-02-17T22:00:00Z', 'Game Name': 'CanadaWest - Calgary@FraserValley', 'Home Team': 'Fraser Valley Cascades', 'Away Team': 'Calgary Dinos'}"
58a676fb35268c61b03be479,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '58a676fb35268c61b03be479', 'UTC Date': '2017-02-17T22:00:00Z', 'Game Name': 'CanadaWest - BrandonUni@TrinityWestern', 'Home Team': 'Trinity Western Spartans', 'Away Team': 'Brandon University Bobcats'}"
58a676fb35268c61b03be46d,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '58a676fb35268c61b03be46d', 'UTC Date': '2017-02-16T22:00:00Z', 'Game Name': 'CanadaWest - BrandonUni@TrinityWestern', 'Home Team': 'Trinity Western Spartans', 'Away Team': 'Brandon University Bobcats'}"
57d8c4a75762021398cd5991,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d8c4a75762021398cd5991', 'UTC Date': '2017-02-15T23:00:00Z', 'Game Name': 'Brock@WesternOntario', 'Home Team': 'Western Ontario Mustangs', 'Away Team': 'Brock Badgers'}"
57d4d9e95762021398cce277,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d4d9e95762021398cce277', 'UTC Date': '2017-02-13T00:00:00Z', 'Game Name': 'Lethbridge@Alberta', 'Home Team': 'Alberta Pandas', 'Away Team': 'Lethbridge Pronghorns'}"
57d4a8bc5762021398ccdf74,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d4a8bc5762021398ccdf74', 'UTC Date': '2017-02-12T01:00:00Z', 'Game Name': 'Saskatchewan@NorthernBC', 'Home Team': 'Northern British Columbia Timberwolves', 'Away Team': 'Saskatchewan Huskies'}"
57d4b5545762021398ccdfbd,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d4b5545762021398ccdfbd', 'UTC Date': '2017-02-12T01:00:00Z', 'Game Name': 'Winnipeg@Victoria', 'Home Team': 'Victoria Vikes', 'Away Team': 'Winnipeg Wesmen'}"
57d4c97d5762021398cce237,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d4c97d5762021398cce237', 'UTC Date': '2017-02-12T01:00:00Z', 'Game Name': 'BritishColumbia@TrinityWestern', 'Home Team': 'Trinity Western Spartans', 'Away Team': 'British Columbia Thunderbirds'}"
57d4e1de5762021398cce289,Team name not found in lookup,"{'Season': '2016-2017', 'Game ID': '57d4e1de5762021398cce289', 'UTC Date': '2017-02-12T01:00:00Z', 'Game Name': 'FraserValley@BCOkanagan ', 'Home Team': 'British Columbia - Okanagan ', 'Away Team': 'Fraser Valley Cascades'}"
57dc84961c496ea6cc6d1771,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57dc84961c496ea6cc6d1771', 'UTC Date': '2017-02-12T01:00:00Z', 'Game Name': 'Laval@Bishops', 'Home Team': 'Bishops Gaiters', 'Away Team': 'Laval University'}"
57d4afbb5762021398ccdf9a,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d4afbb5762021398ccdf9a', 'UTC Date': '2017-02-12T00:00:00Z', 'Game Name': 'MacEwan@Calgary', 'Home Team': 'Calgary Dinos', 'Away Team': 'MacEwan University Griffins'}"
57d4dc3c5762021398cce280,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d4dc3c5762021398cce280', 'UTC Date': '2017-02-12T00:00:00Z', 'Game Name': 'ThompsonRivers@Regina', 'Home Team': 'Regina (Canada) Cougars', 'Away Team': 'Thompson Rivers University Wolfpack'}"
57d4ab7f5762021398ccdf86,Team name not found in lookup,"{'Season': '2016-2017', 'Game ID': '57d4ab7f5762021398ccdf86', 'UTC Date': '2017-02-11T23:00:00Z', 'Game Name': 'MountRoyal@ManitobaBisons', 'Home Team': 'Manitoba Bisons', 'Away Team': 'Mount Royal Cougars '}"
57d76cf75762021398cd4a53,Team name not found in lookup,"{'Season': '2016-2017', 'Game ID': '57d76cf75762021398cd4a53', 'UTC Date': '2017-02-11T23:00:00Z', 'Game Name': ""Acadia@SaintMary's(CAN)"", 'Home Team': ""Saint Mary's (CAN) Huskies  "", 'Away Team': 'Acadia Axewomen'}"
57d8c4a75762021398cd598e,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d8c4a75762021398cd598e', 'UTC Date': '2017-02-11T23:00:00Z', 'Game Name': 'Lakehead@Guelph', 'Home Team': 'Guelph Gryphons', 'Away Team': 'Lakehead University Thunderwolves'}"
58a0318335268c61b0c37797,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '58a0318335268c61b0c37797', 'UTC Date': '2017-02-11T23:00:00Z', 'Game Name': 'CarletonUni@York(ONT)', 'Home Team': 'York (ONT) Lions', 'Away Team': 'Carleton University Ravens'}"
57d8c4a75762021398cd598f,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d8c4a75762021398cd598f', 'UTC Date': '2017-02-11T21:00:00Z', 'Game Name': 'UniOttawa@QueensOntario', 'Home Team': 'Queens (ON) University Golden Gaels', 'Away Team': 'Ottawa Gee-Gees'}"
57d76cf75762021398cd4a51,Team name not found in lookup,"{'Season': '2016-2017', 'Game ID': '57d76cf75762021398cd4a51', 'UTC Date': '2017-02-11T20:00:00Z', 'Game Name': 'StFrancisXavier@NewBrunswick', 'Home Team': 'New Brunswick Varsity Reds', 'Away Team': 'St. Francis Xavier X-Men'}"
57d8c4a75762021398cd598b,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d8c4a75762021398cd598b', 'UTC Date': '2017-02-11T18:00:00Z', 'Game Name': 'Windsor@Waterloo', 'Home Team': 'Waterloo Warriors', 'Away Team': 'Windsor Lancers'}"
57d4b5545762021398ccdfbc,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d4b5545762021398ccdfbc', 'UTC Date': '2017-02-11T02:00:00Z', 'Game Name': 'Winnipeg@Victoria', 'Home Team': 'Victoria Vikes', 'Away Team': 'Winnipeg Wesmen'}"
57d4e1de5762021398cce288,Team name not found in lookup,"{'Season': '2016-2017', 'Game ID': '57d4e1de5762021398cce288', 'UTC Date': '2017-02-11T02:00:00Z', 'Game Name': 'FraserValley@BCOkanagan ', 'Home Team': 'British Columbia - Okanagan ', 'Away Team': 'Fraser Valley Cascades'}"
57d4ab7f5762021398ccdf85,Team name not found in lookup,"{'Season': '2016-2017', 'Game ID': '57d4ab7f5762021398ccdf85', 'UTC Date': '2017-02-11T01:00:00Z', 'Game Name': 'MountRoyal@ManitobaBisons', 'Home Team': 'Manitoba Bisons', 'Away Team': 'Mount Royal Cougars '}"
57d4c97d5762021398cce236,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d4c97d5762021398cce236', 'UTC Date': '2017-02-11T01:00:00Z', 'Game Name': 'BritishColumbia@TrinityWestern', 'Home Team': 'Trinity Western Spartans', 'Away Team': 'British Columbia Thunderbirds'}"
57d76cf75762021398cd4a50,Team name not found in lookup,"{'Season': '2016-2017', 'Game ID': '57d76cf75762021398cd4a50', 'UTC Date': '2017-02-10T23:00:00Z', 'Game Name': 'StFrancisXavier@NewBrunswick', 'Home Team': 'New Brunswick Varsity Reds', 'Away Team': 'St. Francis Xavier X-Men'}"
57d8c31a5762021398cd5985,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d8c31a5762021398cd5985', 'UTC Date': '2017-02-10T23:00:00Z', 'Game Name': 'UniOttawa@York(ONT)', 'Home Team': 'York (ONT) Lions', 'Away Team': 'Ottawa Gee-Gees'}"
57d8c31a5762021398cd5986,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d8c31a5762021398cd5986', 'UTC Date': '2017-02-10T23:00:00Z', 'Game Name': 'Lakehead@Guelph', 'Home Team': 'Guelph Gryphons', 'Away Team': 'Lakehead University Thunderwolves'}"
57d8c31a5762021398cd5987,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d8c31a5762021398cd5987', 'UTC Date': '2017-02-10T23:00:00Z', 'Game Name': 'Algoma@Brock', 'Home Team': 'Brock Badgers', 'Away Team': 'Algoma Thunderbirds'}"
57d8c4a75762021398cd5988,Team name not found in lookup,"{'Season': '2016-2017', 'Game ID': '57d8c4a75762021398cd5988', 'UTC Date': '2017-02-10T23:00:00Z', 'Game Name': 'TorontoVarBlues@RyersonUni', 'Home Team': 'Ryerson University Rams', 'Away Team': 'Toronto Varsity Blues'}"
57d8c4a75762021398cd5989,Team name not found in lookup,"{'Season': '2016-2017', 'Game ID': '57d8c4a75762021398cd5989', 'UTC Date': '2017-02-10T23:00:00Z', 'Game Name': 'Laurentian@Nipissing', 'Home Team': 'Nipissing Lakers', 'Away Team': 'Laurentian Voyageurs '}"
57d8c4a75762021398cd598a,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d8c4a75762021398cd598a', 'UTC Date': '2017-02-10T23:00:00Z', 'Game Name': 'CarletonUni@QueensOntario', 'Home Team': 'Queens (ON) University Golden Gaels', 'Away Team': 'Carleton University Ravens'}"
57d8c31a5762021398cd5983,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d8c31a5762021398cd5983', 'UTC Date': '2017-02-08T23:00:00Z', 'Game Name': 'Waterloo@WesternOntario', 'Home Team': 'Western Ontario Mustangs', 'Away Team': 'Waterloo Warriors'}"
57d76cf75762021398cd4a4f,Team name not found in lookup,"{'Season': '2016-2017', 'Game ID': '57d76cf75762021398cd4a4f', 'UTC Date': '2017-02-07T23:00:00Z', 'Game Name': 'Dalhousie@StFrancisXavier', 'Home Team': 'St. Francis Xavier X-Men', 'Away Team': 'Dalhousie Tigers'}"
57d4a8bc5762021398ccdf72,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d4a8bc5762021398ccdf72', 'UTC Date': '2017-02-05T01:00:00Z', 'Game Name': 'NorthernBC@BritishColumbia', 'Home Team': 'British Columbia Thunderbirds', 'Away Team': 'Northern British Columbia Timberwolves'}"
57d4ab7f5762021398ccdf84,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d4ab7f5762021398ccdf84', 'UTC Date': '2017-02-05T01:00:00Z', 'Game Name': 'ManitobaBisons@BrandonUni', 'Home Team': 'Brandon University Bobcats', 'Away Team': 'Manitoba Bisons'}"
57d4b5545762021398ccdfbb,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d4b5545762021398ccdfbb', 'UTC Date': '2017-02-05T01:00:00Z', 'Game Name': 'Victoria@FraserValley', 'Home Team': 'Fraser Valley Cascades', 'Away Team': 'Victoria Vikes'}"
57d4d8f95762021398cce271,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d4d8f95762021398cce271', 'UTC Date': '2017-02-05T01:00:00Z', 'Game Name': 'Calgary@ThompsonRivers', 'Home Team': 'Thompson Rivers University Wolfpack', 'Away Team': 'Calgary Dinos'}"
57d4d26d5762021398cce25f,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d4d26d5762021398cce25f', 'UTC Date': '2017-02-05T00:15:00Z', 'Game Name': 'Alberta@Saskatchewan', 'Home Team': 'Saskatchewan Huskies', 'Away Team': 'Alberta Pandas'}"
57d4afbb5762021398ccdf98,Team name not found in lookup,"{'Season': '2016-2017', 'Game ID': '57d4afbb5762021398ccdf98', 'UTC Date': '2017-02-05T00:00:00Z', 'Game Name': 'BCOkanagan @MacEwan', 'Home Team': 'MacEwan University Griffins', 'Away Team': 'British Columbia - Okanagan '}"
57d4cf1c5762021398cce24d,Team name not found in lookup,"{'Season': '2016-2017', 'Game ID': '57d4cf1c5762021398cce24d', 'UTC Date': '2017-02-04T23:00:00Z', 'Game Name': 'TrinityWestern@MountRoyal', 'Home Team': 'Mount Royal Cougars ', 'Away Team': 'Trinity Western Spartans'}"
57d76cf75762021398cd4a4e,Team name not found in lookup,"{'Season': '2016-2017', 'Game ID': '57d76cf75762021398cd4a4e', 'UTC Date': '2017-02-04T23:00:00Z', 'Game Name': 'NewBrunswick@PrinceEdward', 'Home Team': 'Prince Edward Island Panthers', 'Away Team': 'New Brunswick Varsity Reds'}"
57d8c31a5762021398cd597f,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d8c31a5762021398cd597f', 'UTC Date': '2017-02-04T23:00:00Z', 'Game Name': 'WesternOntario@Algoma', 'Home Team': 'Algoma Thunderbirds', 'Away Team': 'Western Ontario Mustangs'}"
57d8c31a5762021398cd5980,Team name not found in lookup,"{'Season': '2016-2017', 'Game ID': '57d8c31a5762021398cd5980', 'UTC Date': '2017-02-04T23:00:00Z', 'Game Name': 'Guelph@Laurentian', 'Home Team': 'Laurentian Voyageurs ', 'Away Team': 'Guelph Gryphons'}"
57d8c31a5762021398cd5981,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d8c31a5762021398cd5981', 'UTC Date': '2017-02-04T23:00:00Z', 'Game Name': 'QueensOntario@TorontoVarBlues', 'Home Team': 'Toronto Varsity Blues', 'Away Team': 'Queens (ON) University Golden Gaels'}"
57d8c31a5762021398cd5982,No matching game found in database,"{'Season': '2016-2017', 'Game ID': '57d8c31a5762021398cd5982', 'UTC Date': '2017-02-04T23:00:00Z', 'Game Name': 'Lakehead@Nipissing', 'Home Team': 'Nipissing Lakers', 'Away Team': 'Lakehead University Thunderwolves'}"
