Season,GameID,UTCDate,GameName,Team1_FullName,Team2_FullName,GameID_DB
2014-2015,550a33494bc1ea55eb70e356,2015-03-15T14:00:00Z,CIS - Saskatchewan@BritishColumbia,British Columbia Thunderbirds,Saskatchewan Huskies,W20150315UBCSAS
2014-2015,550a74704bc1ea55eb70e36c,2015-03-14T16:00:00Z,CIS - McGill@BritishColumbia,British Columbia Thunderbirds,McGill University Martlets,W20150314UBCMCG
2014-2015,54fcbbd54bc1ea55eb70c8fc,2015-03-08T01:00:00Z,CanadaWest - Saskatchewan@BritishColumbia,British Columbia Thunderbirds,Saskatchewan Huskies,W20150308UBCSAS
2014-2015,54fc9d5d4bc1ea55eb70c8e2,2015-03-07T00:00:00Z,CanadaWest - Alberta@BritishColumbia,British Columbia Thunderbirds,Alberta Pandas,W20150307UBCALB
2014-2015,54f33dc43ad33bf4a9d84428,2015-03-01T02:00:00Z,CanadaWest - MacEwan@Alberta,Alberta Pandas,MacEwan University Griffins,W20150301ALBMAC
2014-2015,54f2c54d3ad33bf4a9d8438c,2015-03-01T01:00:00Z,CanadaWest - Regina@BritishColumbia,British Columbia Thunderbirds,Regina (Canada) Cougars,W20150301UBCREG
2014-2015,54f571494bc1ea55eb70b602,2015-02-28T22:00:00Z,CanadaWest - Victoria@ThompsonRivers,Thompson Rivers University Wolfpack,Victoria Vikes,W20150228TRUVIC
2014-2015,54f1f34e3ad33bf4a9d8424d,2015-02-28T04:00:00Z,CanadaWest - MacEwan@Alberta,Alberta Pandas,MacEwan University Griffins,W20150228ALBMAC
2014-2015,54f1daee3ad33bf4a9d8422f,2015-02-28T03:00:00Z,CanadaWest - Regina@BritishColumbia,British Columbia Thunderbirds,Regina (Canada) Cougars,W20150228UBCREG
2014-2015,54f24a053ad33bf4a9d84283,2015-02-28T03:00:00Z,CanadaWest - Victoria@ThompsonRivers,Thompson Rivers University Wolfpack,Victoria Vikes,W20150228TRUVIC
2014-2015,54f1b7c53ad33bf4a9d841f6,2015-02-27T03:00:00Z,CanadaWest - Victoria@ThompsonRivers,Thompson Rivers University Wolfpack,Victoria Vikes,W20150227TRUVIC
2014-2015,54eb96ae3ad33bf4a9d83921,2015-02-22T03:00:00Z,CanadaWest - Calgary@Victoria,Victoria Vikes,Calgary Dinos,W20150222VICCAL
2014-2015,54eb90943ad33bf4a9d838e7,2015-02-22T02:00:00Z,CanadaWest - Regina@FraserValley,Fraser Valley Cascades,Regina (Canada) Cougars,W20150222UFVREG
2014-2015,54ebd1423ad33bf4a9d839ab,2015-02-22T01:00:00Z,CanadaWest - Winnipeg@Saskatchewan,Saskatchewan Huskies,Winnipeg Wesmen,W20150222SASWIN
2014-2015,54eb68433ad33bf4a9d83818,2015-02-21T03:00:00Z,CanadaWest - Calgary@Victoria,Victoria Vikes,Calgary Dinos,W20150221VICCAL
2014-2015,54eb1c563ad33bf4a9d83713,2015-02-21T02:00:00Z,CanadaWest - Regina@FraserValley,Fraser Valley Cascades,Regina (Canada) Cougars,W20150221UFVREG
2014-2015,54e8c88f3ad33bf4a9d83483,2015-02-21T01:00:00Z,CanadaWest - Winnipeg@Saskatchewan,Saskatchewan Huskies,Winnipeg Wesmen,W20150221SASWIN
2014-2015,54e244533ad33bf4a9d82792,2015-02-15T01:00:00Z,TrinityWestern@Victoria,Victoria Vikes,Trinity Western Spartans,W20150215VICTWU
2014-2015,54e3379a3ad33bf4a9d8289e,2015-02-15T01:00:00Z,Manitoba@UBC,British Columbia Thunderbirds,Manitoba Bisons,W20150215UBCMAN
2014-2015,54e16cb63ad33bf4a9d824dc,2015-02-15T00:15:00Z,Calgary@Saskatchewan,Saskatchewan Huskies,Calgary Dinos,W20150215SASCAL
2014-2015,54e1c9853ad33bf4a9d82580,2015-02-15T00:00:00Z,Lethbridge@Alberta,Alberta Pandas,Lethbridge Pronghorns,W20150215ALBLET
2014-2015,54e366f13ad33bf4a9d828e0,2015-02-15T00:00:00Z,MacEwan@MountRoyal,Mount Royal Cougars ,MacEwan University Griffins,W20150215UNKMAC
2014-2015,54e203a23ad33bf4a9d82631,2015-02-14T22:00:00Z,ThompsonRivers@FraserValley,Fraser Valley Cascades,Thompson Rivers University Wolfpack,W20150214UFVTRU
2014-2015,54e230a33ad33bf4a9d82752,2015-02-14T20:00:00Z,Regina(Canada)@Winnipeg,Winnipeg Wesmen,Regina (Canada) Cougars,W20150214WINREG
2014-2015,54e21b8f3ad33bf4a9d826d6,2015-02-14T02:00:00Z,TrinityWestern@Victoria,Victoria Vikes,Trinity Western Spartans,W20150214VICTWU
2014-2015,54e32dc03ad33bf4a9d82895,2015-02-14T02:00:00Z,Manitoba@UBC,British Columbia Thunderbirds,Manitoba Bisons,W20150214UBCMAN
2014-2015,54dfc3743ad33bf4a9d82173,2015-02-14T01:00:00Z,MacEwan@MountRoyal,Mount Royal Cougars ,MacEwan University Griffins,W20150214UNKMAC
2014-2015,54dfe1723ad33bf4a9d82191,2015-02-14T01:00:00Z,Lethbridge@Alberta,Alberta Pandas,Lethbridge Pronghorns,W20150214ALBLET
2014-2015,54df7f7b3ad33bf4a9d8214a,2015-02-14T00:15:00Z,Calgary@Saskatchewan,Saskatchewan Huskies,Calgary Dinos,W20150214SASCAL
2014-2015,54df716b3ad33bf4a9d8213a,2015-02-14T00:00:00Z,Regina(Canada)@Winnipeg,Winnipeg Wesmen,Regina (Canada) Cougars,W20150214WINREG
2014-2015,54e00e713ad33bf4a9d821da,2015-02-13T23:00:00Z,ThompsonRivers@FraserValley,Fraser Valley Cascades,Thompson Rivers University Wolfpack,W20150213UFVTRU
2014-2015,54d85c183ad33bf4a9d8143a,2015-02-08T01:00:00Z,UBCOkaganan@MacEwan,MacEwan University Griffins,British Columbia - Okanagan ,W20150208MACUNK
2014-2015,54d88fa93ad33bf4a9d81469,2015-02-08T01:00:00Z,FraserValley@UNBC,Northern British Columbia Timberwolves,Fraser Valley Cascades,W20150208UNBCUFV
2014-2015,54d959383ad33bf4a9d816d9,2015-02-08T01:00:00Z,Winnipeg@TrinityWestern,Trinity Western Spartans,Winnipeg Wesmen,W20150208TWUWIN
2014-2015,54d892f03ad33bf4a9d8146c,2015-02-08T00:00:00Z,Saskatchewan@Lethbridge,Lethbridge Pronghorns,Saskatchewan Huskies,W20150208LETSAS
2014-2015,54d9e5d63ad33bf4a9d81755,2015-02-08T00:00:00Z,UBC@Regina(Canada),Regina (Canada) Cougars,British Columbia Thunderbirds,W20150208REGUBC
2014-2015,54da4f4d3ad33bf4a9d81922,2015-02-07T23:00:00Z,Victoria@BrandonUniversity,Brandon University Bobcats,Victoria Vikes,W20150207BRAVIC
2014-2015,54da0cc33ad33bf4a9d81785,2015-02-07T22:00:00Z,MountRoyal@ThompsonRivers,Thompson Rivers University Wolfpack,Mount Royal Cougars ,W20150207TRUUNK
2014-2015,54d6965c3ad33bf4a9d80fd1,2015-02-07T02:00:00Z,FraserValley@UNBC,Northern British Columbia Timberwolves,Fraser Valley Cascades,W20150207UNBCUFV
2014-2015,54d910173ad33bf4a9d815f5,2015-02-07T02:00:00Z,Winnipeg@TrinityWestern,Trinity Western Spartans,Winnipeg Wesmen,W20150207TWUWIN
2014-2015,54d64f1d3ad33bf4a9d80f98,2015-02-07T01:00:00Z,Saskatchewan@Lethbridge,Lethbridge Pronghorns,Saskatchewan Huskies,W20150207LETSAS
2014-2015,54d6518e3ad33bf4a9d80f9a,2015-02-07T01:00:00Z,UBCOkaganan@MacEwan,MacEwan University Griffins,British Columbia - Okanagan ,W20150207MACUNK
2014-2015,54d8b2593ad33bf4a9d8149e,2015-02-07T00:00:00Z,UBC@Regina(Canada),Regina (Canada) Cougars,British Columbia Thunderbirds,W20150207REGUBC
2014-2015,54dc47733ad33bf4a9d81c84,2015-02-07T00:00:00Z,Victoria@BrandonUniversity,Brandon University Bobcats,Victoria Vikes,W20150207BRAVIC
2014-2015,54d68aa43ad33bf4a9d80fc5,2015-02-06T23:00:00Z,MountRoyal@ThompsonRivers,Thompson Rivers University Wolfpack,Mount Royal Cougars ,W20150206TRUUNK
2014-2015,54db0f7c3ad33bf4a9d81b73,2015-02-06T01:00:00Z,Alberta@Calgary,Calgary Dinos,Alberta Pandas,W20150206CALALB
2014-2015,54d1201d3ad33bf4a9d804ca,2015-02-01T22:00:00Z,FraserValley@MountRoyal,Mount Royal Cougars ,Fraser Valley Cascades,W20150201UNKUFV
2014-2015,54cf37af3ad33bf4a9d7fdd2,2015-02-01T01:00:00Z,MacEwan@UNBC,Northern British Columbia Timberwolves,MacEwan University Griffins,W20150201UNBCMAC
2014-2015,54cf6d9a3ad33bf4a9d7fe23,2015-02-01T01:00:00Z,Calgary@UBC,British Columbia Thunderbirds,Calgary Dinos,W20150201UBCCAL
2014-2015,54d0e1c63ad33bf4a9d80175,2015-02-01T01:00:00Z,Lethbridge@Victoria,Victoria Vikes,Lethbridge Pronghorns,W20150201VICLET
2014-2015,54d12b5d3ad33bf4a9d804ef,2015-02-01T01:00:00Z,FraserValley@MountRoyal,Mount Royal Cougars ,Fraser Valley Cascades,W20150201UNKUFV
2014-2015,54cea6613ad33bf4a9d7fd80,2015-02-01T00:15:00Z,TrinityWestern@Sasakatchewan,Saskatchewan Huskies,Trinity Western Spartans,W20150201SASTWU
2014-2015,54ceb03a3ad33bf4a9d7fd8f,2015-02-01T00:00:00Z,BrandonUniversity@Alberta,Alberta Pandas,Brandon University Bobcats,W20150201ALBBRA
2014-2015,54cfb0293ad33bf4a9d7ff41,2015-01-31T23:00:00Z,Winnipeg@Manitoba,Manitoba Bisons,Winnipeg Wesmen,W20150131MANWIN
2014-2015,54cfb0293ad33bf4a9d7ff42,2015-01-31T22:00:00Z,ThompsonRivers@UBCOkaganan,British Columbia - Okanagan ,Thompson Rivers University Wolfpack,W20150131UNKTRU
2014-2015,54cd65c83ad33bf4a9d7fb75,2015-01-31T02:00:00Z,MacEwan@UNBC,Northern British Columbia Timberwolves,MacEwan University Griffins,W20150131UNBCMAC
2014-2015,54ce01613ad33bf4a9d7fbe6,2015-01-31T02:00:00Z,Calgary@UBC,British Columbia Thunderbirds,Calgary Dinos,W20150131UBCCAL
2014-2015,54d0e50e3ad33bf4a9d801d0,2015-01-31T02:00:00Z,Lethbridge@Victoria,Victoria Vikes,Lethbridge Pronghorns,W20150131VICLET
2014-2015,54cd60703ad33bf4a9d7fb66,2015-01-31T01:00:00Z,BrandonUniversity@Alberta,Alberta Pandas,Brandon University Bobcats,W20150131ALBBRA
2014-2015,54cd4a6a3ad33bf4a9d7fb4e,2015-01-31T00:15:00Z,TrinityWestern@Sasakatchewan,Saskatchewan Huskies,Trinity Western Spartans,W20150131SASTWU
2014-2015,54ce03433ad33bf4a9d7fbea,2015-01-31T00:00:00Z,Manitoba@Winnipeg,Winnipeg Wesmen,Manitoba Bisons,W20150131WINMAN
2014-2015,54cf97c93ad33bf4a9d7feec,2015-01-30T23:00:00Z,ThompsonRivers@UBCOkaganan,British Columbia - Okanagan ,Thompson Rivers University Wolfpack,W20150130UNKTRU
2014-2015,54c6a5d13ad33bf4a9d7ecdf,2015-01-25T01:00:00Z,UBCOkaganan@FraserValley,Fraser Valley Cascades,British Columbia - Okanagan ,W20150125UFVUNK
2014-2015,54c6dca93ad33bf4a9d7ed74,2015-01-25T01:00:00Z,UBC@TrinityWestern,Trinity Western Spartans,British Columbia Thunderbirds,W20150125TWUUBC
2014-2015,54c63cd43ad33bf4a9d7eb63,2015-01-25T00:00:00Z,UNBC@MountRoyal,Mount Royal Cougars ,Northern British Columbia Timberwolves,W20150125UNKUNBC
2014-2015,54c6a55a3ad33bf4a9d7ecdc,2015-01-25T00:00:00Z,Alberta@Regina(Canada),Regina (Canada) Cougars,Alberta Pandas,W20150125REGALB
2014-2015,54cb7e923ad33bf4a9d7f905,2015-01-25T00:00:00Z,Victoria@Calgary,Calgary Dinos,Victoria Vikes,W20150125CALVIC
2014-2015,54c632833ad33bf4a9d7eb4c,2015-01-24T23:00:00Z,MacEwan@ThompsonRivers,Thompson Rivers University Wolfpack,MacEwan University Griffins,W20150124TRUMAC
2014-2015,54d0400e3ad33bf4a9d800cc,2015-01-24T23:00:00Z,Saskatchewan@Manitoba,Manitoba Bisons,Saskatchewan Huskies,W20150124MANSAS
2014-2015,54c67e743ad33bf4a9d7ec83,2015-01-24T20:00:00Z,BrandonUniversity@Winnipeg,Winnipeg Wesmen,Brandon University Bobcats,W20150124WINBRA
2014-2015,54c46c9a3ad33bf4a9d7e940,2015-01-24T02:00:00Z,UBC@TrinityWestern,Trinity Western Spartans,British Columbia Thunderbirds,W20150124TWUUBC
2014-2015,54c6a8a23ad33bf4a9d7ece3,2015-01-24T02:00:00Z,UBCOkaganan@FraserValley,Fraser Valley Cascades,British Columbia - Okanagan ,W20150124UFVUNK
2014-2015,54c46aad3ad33bf4a9d7e93f,2015-01-24T01:00:00Z,UNBC@MountRoyal,Mount Royal Cougars ,Northern British Columbia Timberwolves,W20150124UNKUNBC
2014-2015,54cb79e23ad33bf4a9d7f8fd,2015-01-24T01:00:00Z,Victoria@Calgary,Calgary Dinos,Victoria Vikes,W20150124CALVIC
2014-2015,54c63b6c3ad33bf4a9d7eb60,2015-01-24T00:00:00Z,Alberta@Regina(Canada),Regina (Canada) Cougars,Alberta Pandas,W20150124REGALB
2014-2015,54d038173ad33bf4a9d8007e,2015-01-24T00:00:00Z,Saskatchewan@Manitoba,Manitoba Bisons,Saskatchewan Huskies,W20150124MANSAS
2014-2015,54c41bfa3ad33bf4a9d7e89f,2015-01-23T23:00:00Z,MacEwan@ThompsonRivers,Thompson Rivers University Wolfpack,MacEwan University Griffins,W20150123TRUMAC
2014-2015,54c386eb3ad33bf4a9d7e729,2015-01-23T00:00:00Z,Winnipeg@BrandonUniversity,Brandon University Bobcats,Winnipeg Wesmen,W20150123BRAWIN
2014-2015,54bcc01d3ad33bf4a9d7d849,2015-01-18T01:00:00Z,BrandonUniversity@UBC,British Columbia Thunderbirds,Brandon University Bobcats,W20150118UBCBRA
2014-2015,54bd23f53ad33bf4a9d7d931,2015-01-18T01:00:00Z,Winnipeg@Victoria,Victoria Vikes,Winnipeg Wesmen,W20150118VICWIN
2014-2015,54be51d33ad33bf4a9d7db8d,2015-01-18T01:00:00Z,MountRoyal@UBCOkaganan,British Columbia - Okanagan ,Mount Royal Cougars ,W20150118UNKUNK
2014-2015,54bc4e363ad33bf4a9d7d716,2015-01-18T00:15:00Z,Regina(Canada)@Saskatchewan,Saskatchewan Huskies,Regina (Canada) Cougars,W20150118SASREG
2014-2015,54bc9c7e3ad33bf4a9d7d80a,2015-01-18T00:00:00Z,FraserValley@MacEwan,MacEwan University Griffins,Fraser Valley Cascades,W20150118MACUFV
2014-2015,54bcf4263ad33bf4a9d7d888,2015-01-18T00:00:00Z,Calgary@Lethbridge,Lethbridge Pronghorns,Calgary Dinos,W20150118LETCAL
2014-2015,54bcd87d3ad33bf4a9d7d862,2015-01-17T23:00:00Z,ThompsonRivers@UNBC,Northern British Columbia Timberwolves,Thompson Rivers University Wolfpack,W20150117UNBCTRU
2014-2015,54beb5aa3ad33bf4a9d7dd3a,2015-01-17T19:00:00Z,Manitoba@Alberta,Alberta Pandas,Manitoba Bisons,W20150117ALBMAN
2014-2015,54bb07d03ad33bf4a9d7d4ff,2015-01-17T02:00:00Z,Winnipeg@Victoria,Victoria Vikes,Winnipeg Wesmen,W20150117VICWIN
2014-2015,54bcb2fe3ad33bf4a9d7d846,2015-01-17T02:00:00Z,BrandonUniversity@UBC,British Columbia Thunderbirds,Brandon University Bobcats,W20150117UBCBRA
2014-2015,54be62b23ad33bf4a9d7db9f,2015-01-17T02:00:00Z,MountRoyal@UBCOkaganan,British Columbia - Okanagan ,Mount Royal Cougars ,W20150117UNKUNK
2014-2015,54ba6ba93ad33bf4a9d7d427,2015-01-17T01:00:00Z,Calgary@Lethbridge,Lethbridge Pronghorns,Calgary Dinos,W20150117LETCAL
2014-2015,54ba8c513ad33bf4a9d7d467,2015-01-17T01:00:00Z,FraserValley@MacEwan,MacEwan University Griffins,Fraser Valley Cascades,W20150117MACUFV
2014-2015,54baaf263ad33bf4a9d7d4c3,2015-01-17T01:00:00Z,Manitoba@Alberta,Alberta Pandas,Manitoba Bisons,W20150117ALBMAN
2014-2015,54ba81b13ad33bf4a9d7d436,2015-01-17T00:15:00Z,Regina(Canada)@Saskatchewan,Saskatchewan Huskies,Regina (Canada) Cougars,W20150117SASREG
2014-2015,54ba99563ad33bf4a9d7d476,2015-01-16T23:00:00Z,ThompsonRivers@UNBC,Northern British Columbia Timberwolves,Thompson Rivers University Wolfpack,W20150116UNBCTRU
2014-2015,54b3ae4c3ad33bf4a9d7c6e9,2015-01-11T01:00:00Z,UNBC@MacEwan,MacEwan University Griffins,Northern British Columbia Timberwolves,W20150111MACUNBC
2014-2015,54b415e33ad33bf4a9d7c803,2015-01-11T01:00:00Z,MountRoyal@FraserValley,Fraser Valley Cascades,Mount Royal Cougars ,W20150111UFVUNK
2014-2015,54b477dd3ad33bf4a9d7c99a,2015-01-11T01:00:00Z,Regina(Canada)@TrinityWestern,Trinity Western Spartans,Regina (Canada) Cougars,W20150111TWUREG
2014-2015,54b304223ad33bf4a9d7c654,2015-01-11T00:00:00Z,UBC@Lethbridge,Lethbridge Pronghorns,British Columbia Thunderbirds,W20150111LETUBC
2014-2015,54b404903ad33bf4a9d7c7b9,2015-01-10T23:00:00Z,Alberta@Winnipeg,Winnipeg Wesmen,Alberta Pandas,W20150110WINALB
2014-2015,54b4840e3ad33bf4a9d7c9a2,2015-01-10T23:00:00Z,Victoria@Manitoba,Manitoba Bisons,Victoria Vikes,W20150110MANVIC
2014-2015,54b3f6a73ad33bf4a9d7c78f,2015-01-10T22:00:00Z,UBCOkaganan@ThompsonRivers,Thompson Rivers University Wolfpack,British Columbia - Okanagan ,W20150110TRUUNK
2014-2015,54b3d96a3ad33bf4a9d7c72e,2015-01-10T02:00:00Z,MountRoyal@FraserValley,Fraser Valley Cascades,Mount Royal Cougars ,W20150110UFVUNK
2014-2015,54b441043ad33bf4a9d7c936,2015-01-10T02:00:00Z,Regina(Canada)@TrinityWestern,Trinity Western Spartans,Regina (Canada) Cougars,W20150110TWUREG
2014-2015,54b192433ad33bf4a9d7c284,2015-01-10T01:00:00Z,UNBC@MacEwan,MacEwan University Griffins,Northern British Columbia Timberwolves,W20150110MACUNBC
2014-2015,54b237c33ad33bf4a9d7c348,2015-01-10T01:00:00Z,UBC@Lethbridge,Lethbridge Pronghorns,British Columbia Thunderbirds,W20150110LETUBC
2014-2015,54b1c3453ad33bf4a9d7c302,2015-01-10T00:00:00Z,Alberta@Winnipeg,Winnipeg Wesmen,Alberta Pandas,W20150110WINALB
2014-2015,54d13cb53ad33bf4a9d80500,2015-01-10T00:00:00Z,Victoria@Manitoba,Manitoba Bisons,Victoria Vikes,W20150110MANVIC
2014-2015,54b1f4343ad33bf4a9d7c324,2015-01-09T23:00:00Z,UBCOkaganan@ThompsonRivers,Thompson Rivers University Wolfpack,British Columbia - Okanagan ,W20150109TRUUNK
2014-2015,59eba4e644b2b8aa7e7d5571,2015-01-04T20:00:00Z,Calgary@CarrollCollege(MT),Carroll (MT) Saints,Calgary Dinos,W20150104UNKCAL
2014-2015,54a9d1d03ad33bf4a9d7b244,2015-01-04T00:30:00Z,Calgary@MontanaTech,Montana Tech Diggers,Calgary Dinos,W20150104UNKCAL
2014-2015,54a801473ad33bf4a9d7ac0c,2015-01-03T00:00:00Z,York@KansasWesleyanUniversity,Kansas Wesleyan Coyotes,York (ONT) Lions,W20150103UNKYOR
2014-2015,54a5044a3ad33bf4a9d7a566,2014-12-30T22:30:00Z,Victoria@Biola,Biola Eagles,Victoria Vikes,W20141230UNKVIC
2014-2015,54ac107b3ad33bf4a9d7b6b5,2014-12-30T17:30:00Z,FloridaMemorial@UniversityQuebecMontreal,University Quebec - Montreal,Florida Memorial Lions,W20141230UQAUNK
2014-2015,54a2e0553ad33bf4a9d7a097,2014-12-30T02:30:00Z,Victoria@Vanguard,Vanguard Lions,Victoria Vikes,W20141230UNKVIC
2014-2015,54a2902c3ad33bf4a9d79fc2,2014-12-29T21:30:00Z,UniversityQuebecMontreal@SaintThomasUniversity(FL),St. Thomas (FL) Bobcats,University Quebec - Montreal,W20141229UNKUQA
2014-2015,54839d3e3ad33bf4a9d76ece,2014-12-06T01:00:00Z,Calgary@Alberta,Alberta Pandas,Calgary Dinos,W20141206ALBCAL
2014-2015,547d972f3ad33bf4a9d75f70,2014-11-30T01:00:00Z,Alberta@Victoria,Victoria Vikes,Alberta Pandas,W20141130VICALB
2014-2015,547df74c3ad33bf4a9d76074,2014-11-30T01:00:00Z,MacEwan@FraserValley,Fraser Valley Cascades,MacEwan University Griffins,W20141130UFVMAC
2014-2015,547f763e3ad33bf4a9d7656c,2014-11-30T01:00:00Z,UBCOkaganan@UNBC,Northern British Columbia Timberwolves,British Columbia - Okanagan ,W20141130UNBCUNK
2014-2015,547df5db3ad33bf4a9d76072,2014-11-30T00:00:00Z,TrinityWestern@Calgary,Calgary Dinos,Trinity Western Spartans,W20141130CALTWU
2014-2015,547c63f53ad33bf4a9d75ae9,2014-11-29T23:00:00Z,Lethbridge@Manitoba,Manitoba Bisons,Lethbridge Pronghorns,W20141129MANLET
2014-2015,547c847e3ad33bf4a9d75b53,2014-11-29T23:00:00Z,BrandonUniversity@Regina(Canada),Regina (Canada) Cougars,Brandon University Bobcats,W20141129REGBRA
2014-2015,54802d543ad33bf4a9d766cf,2014-11-29T23:00:00Z,ThompsonRivers@MountRoyal,Mount Royal Cougars ,Thompson Rivers University Wolfpack,W20141129UNKTRU
2014-2015,5490532f3ad33bf4a9d78747,2014-11-29T21:00:00Z,Saskatchewan@UBC,British Columbia Thunderbirds,Saskatchewan Huskies,W20141129UBCSAS
2014-2015,547c5da93ad33bf4a9d75adb,2014-11-29T02:00:00Z,UBCOkaganan@UNBC,Northern British Columbia Timberwolves,British Columbia - Okanagan ,W20141129UNBCUNK
2014-2015,547d810e3ad33bf4a9d75f50,2014-11-29T02:00:00Z,Alberta@Victoria,Victoria Vikes,Alberta Pandas,W20141129VICALB
2014-2015,547e4afc3ad33bf4a9d76138,2014-11-29T02:00:00Z,MacEwan@FraserValley,Fraser Valley Cascades,MacEwan University Griffins,W20141129UFVMAC
2014-2015,547adddb3ad33bf4a9d75740,2014-11-29T01:00:00Z,TrinityWestern@Calgary,Calgary Dinos,Trinity Western Spartans,W20141129CALTWU
2014-2015,547b4bf03ad33bf4a9d757d1,2014-11-29T01:00:00Z,Saskatchewan@UBC,British Columbia Thunderbirds,Saskatchewan Huskies,W20141129UBCSAS
2014-2015,547c3b6e3ad33bf4a9d75a9b,2014-11-29T00:00:00Z,BrandonUniversity@Regina(Canada),Regina (Canada) Cougars,Brandon University Bobcats,W20141129REGBRA
2014-2015,547c44cc3ad33bf4a9d75aae,2014-11-29T00:00:00Z,Lethbridge@Manitoba,Manitoba Bisons,Lethbridge Pronghorns,W20141129MANLET
2014-2015,547a38513ad33bf4a9d75513,2014-11-28T23:00:00Z,ThompsonRivers@MountRoyal,Mount Royal Cougars ,Thompson Rivers University Wolfpack,W20141128UNKTRU
2014-2015,5472f60d3ad33bf4a9d73d26,2014-11-23T01:00:00Z,MountRoyal@UNBC,Northern British Columbia Timberwolves,Mount Royal Cougars ,W20141123UNBCUNK
2014-2015,54751f4f3ad33bf4a9d747a3,2014-11-23T01:00:00Z,MacEwan@UBCOkaganan,British Columbia - Okanagan ,MacEwan University Griffins,W20141123UNKMAC
2014-2015,547264f33ad33bf4a9d73bc6,2014-11-23T00:15:00Z,Victoria@Saskatchewan,Saskatchewan Huskies,Victoria Vikes,W20141123SASVIC
2014-2015,547342463ad33bf4a9d73dd8,2014-11-23T00:00:00Z,Regina(Canada)@Lethbridge,Lethbridge Pronghorns,Regina (Canada) Cougars,W20141123LETREG
2014-2015,54737f273ad33bf4a9d73f27,2014-11-23T00:00:00Z,Manitoba@Calgary,Calgary Dinos,Manitoba Bisons,W20141123CALMAN
2014-2015,54731be13ad33bf4a9d73d72,2014-11-22T23:00:00Z,UBC@Winnipeg,Winnipeg Wesmen,British Columbia Thunderbirds,W20141122WINUBC
2014-2015,54734efc3ad33bf4a9d73def,2014-11-22T23:00:00Z,TrinityWestern@BrandonUniversity,Brandon University Bobcats,Trinity Western Spartans,W20141122BRATWU
2014-2015,5472ff0e3ad33bf4a9d73d33,2014-11-22T22:00:00Z,FraserValley@ThompsonRivers,Thompson Rivers University Wolfpack,Fraser Valley Cascades,W20141122TRUUFV
2014-2015,5472254a3ad33bf4a9d73aa1,2014-11-22T20:00:00Z,York@KansasWesleyanUniversity,Kansas Wesleyan Coyotes,York (ONT) Lions,W20141122UNKYOR
2014-2015,54733af23ad33bf4a9d73db4,2014-11-22T02:00:00Z,MountRoyal@UNBC,Northern British Columbia Timberwolves,Mount Royal Cougars ,W20141122UNBCUNK
2014-2015,5474cb9c3ad33bf4a9d74537,2014-11-22T02:00:00Z,MacEwan@UBCOkaganan,British Columbia - Okanagan ,MacEwan University Griffins,W20141122UNKMAC
2014-2015,54711e9a3ad33bf4a9d73871,2014-11-22T01:00:00Z,Regina(Canada)@Lethbridge,Lethbridge Pronghorns,Regina (Canada) Cougars,W20141122LETREG
2014-2015,547345953ad33bf4a9d73ddd,2014-11-22T01:00:00Z,Manitoba@Calgary,Calgary Dinos,Manitoba Bisons,W20141122CALMAN
2014-2015,5471b6f13ad33bf4a9d739c4,2014-11-22T00:15:00Z,Victoria@Saskatchewan,Saskatchewan Huskies,Victoria Vikes,W20141122SASVIC
2014-2015,5471bda53ad33bf4a9d739cf,2014-11-22T00:00:00Z,UBC@Winnipeg,Winnipeg Wesmen,British Columbia Thunderbirds,W20141122WINUBC
2014-2015,5471d0e53ad33bf4a9d739fc,2014-11-22T00:00:00Z,TrinityWestern@BrandonUniversity,Brandon University Bobcats,Trinity Western Spartans,W20141122BRATWU
2014-2015,547139d23ad33bf4a9d738c4,2014-11-21T23:00:00Z,FraserValley@ThompsonRivers,Thompson Rivers University Wolfpack,Fraser Valley Cascades,W20141121TRUUFV
2014-2015,5469cb303ad33bf4a9d71e9f,2014-11-16T01:00:00Z,UBCOkaganan@MountRoyal,Mount Royal Cougars ,British Columbia - Okanagan ,W20141116UNKUNK
2014-2015,5469ed563ad33bf4a9d71f72,2014-11-16T01:00:00Z,Lethbridge@TrinityWestern,Trinity Western Spartans,Lethbridge Pronghorns,W20141116TWULET
2014-2015,546c5e643ad33bf4a9d728ab,2014-11-16T01:00:00Z,UNBC@FraserValley,Fraser Valley Cascades,Northern British Columbia Timberwolves,W20141116UFVUNBC
2014-2015,54692d5e3ad33bf4a9d71cba,2014-11-16T00:15:00Z,Winnipeg@Saskatchewan,Saskatchewan Huskies,Winnipeg Wesmen,W20141116SASWIN
2014-2015,5468fbbb3ad33bf4a9d71b1a,2014-11-16T00:00:00Z,UBC@Alberta,Alberta Pandas,British Columbia Thunderbirds,W20141116ALBUBC
2014-2015,546963343ad33bf4a9d71d93,2014-11-16T00:00:00Z,Calgary@Regina(Canada),Regina (Canada) Cougars,Calgary Dinos,W20141116REGCAL
2014-2015,5468f4123ad33bf4a9d71aba,2014-11-15T23:00:00Z,ThompsonRivers@MacEwan,MacEwan University Griffins,Thompson Rivers University Wolfpack,W20141115MACTRU
2014-2015,54d0595e3ad33bf4a9d80105,2014-11-15T23:00:00Z,BrandonUniversity@Manitoba,Manitoba Bisons,Brandon University Bobcats,W20141115MANBRA
2014-2015,5467bc513ad33bf4a9d715f8,2014-11-15T02:00:00Z,Lethbridge@TrinityWestern,Trinity Western Spartans,Lethbridge Pronghorns,W20141115TWULET
